user_id,sku_id
158025,98989
42511,123430
147876,75362
161351,54209
153219,166897
120421,93074
185108,8585
6933,71940
217775,96941
207305,37427
181094,96492
152579,169787
19140,33726
69065,122369
3710,160485
195293,8585
40539,105352
158328,51916
33572,2148
63622,8820
57853,51916
20762,132831
159255,45980
173186,56608
25977,37427
67654,54357
15143,54357
60350,42988
171145,150041
55868,35988
105265,143527
167757,103675
133692,130660
180166,146220
194244,167298
213569,8585
73303,109954
206655,82259
169615,123430
124776,5874
45595,54209
12557,146926
168646,31870
32683,56055
15538,4732
89379,14739
189094,143527
219233,8832
215505,71184
47451,32744
219603,82259
56568,162344
214106,81163
55637,62080
102031,99320
7817,61963
221527,153807
49961,105352
206180,38108
22111,37546
136922,79122
175361,54357
12596,27231
99266,8710
194026,103372
120840,63585
51760,54357
57402,22140
22601,127931
15681,8585
182176,2148
199599,168043
159190,84544
25452,56550
214970,71940
116466,75589
159443,7877
31933,162344
196302,8585
75135,79122
54018,37427
204127,2148
44191,54357
66536,41009
78134,54357
178578,22140
54910,2148
63552,8585
186266,107700
192684,79122
194251,87933
182662,64160
112076,80128
194866,82259
193386,154495
205086,56608
171969,146926
115013,106912
81982,2148
166734,22140
168140,7975
197704,81515
192475,32744
77380,8585
222486,160362
165128,150492
45024,8585
73121,156650
93346,149462
42084,142295
161773,166813
222593,47563
20121,80081
15859,160686
59640,14739
49565,169886
26118,24062
190217,97007
64145,135147
32952,111017
40219,111532
63908,140061
67832,71184
166863,170626
150313,77048
53482,74798
23557,2148
140171,89629
30557,146926
18776,139648
156327,169886
172552,63585
67555,146926
200610,223
213373,71184
23088,2148
207528,32744
151695,149462
224584,54357
203064,97007
164852,112373
22393,45980
82608,2148
111346,6156
180775,93545
158701,8821
55217,71940
212113,22140
153888,70593
163559,104297
72886,112141
53975,32744
111854,6156
194919,128885
186593,107700
94755,71184
12151,145964
182638,7877
61846,2148
187333,71848
152014,62080
22498,30167
228767,103114
178157,14359
127514,8391
37423,79122
513,81515
159764,4732
104462,74861
113660,65174
177522,71940
25938,160362
75017,22140
168832,104007
102164,81515
161264,71940
184561,2148
148622,1286
18848,32744
135311,160362
109919,8585
6616,82259
163972,1914
111550,166604
52397,111017
70433,106586
120848,8585
198655,47563
171659,51916
219264,105031
109773,45980
172005,152746
23275,162344
190147,82481
224998,60285
3157,170864
61236,85650
155163,81163
123918,165029
169546,105031
163998,15168
186433,146926
191294,111017
215044,61963
167971,165949
230473,37427
60369,170626
217910,102226
98643,101585
177954,61963
67850,56608
20687,33726
57732,125372
180210,112141
83957,27537
141737,54256
155646,121196
62546,121009
59334,45173
206684,54357
78615,49275
48859,158793
20606,29626
72782,124413
68420,11154
17339,149462
45999,84544
2132,82259
180817,160485
3711,29827
53328,2072
22496,71940
57567,2448
38882,8585
171529,120498
230679,38108
141744,54357
155448,56608
136798,118630
150861,134683
147820,38108
170599,8585
183618,4732
147246,3776
54672,62400
169888,55787
37129,71184
199818,12772
163551,128375
25117,127836
224225,125372
183753,71940
230837,1286
106290,149462
74029,158917
18270,149462
219309,71940
147580,1286
69277,55983
22602,71940
15819,79454
160135,135894
170153,20819
96634,50142
215082,156
70078,27231
108424,56737
12760,54357
177439,71940
27111,8585
90169,122369
57140,8585
22128,37427
191067,159810
143296,82259
222259,78892
232301,51916
71424,22140
165145,112141
68100,152061
174499,2148
68016,4732
163333,144305
163919,124032
134441,8585
147053,32744
73265,8585
24025,85256
24543,96941
174808,56608
197137,57804
634,41512
153351,8585
21718,146926
35506,63585
3667,7877
162676,55983
194805,64160
56106,77745
21939,64160
76108,42988
194235,42988
137612,92712
126258,166813
23503,109417
195370,61963
228801,7975
53804,41009
19063,71940
178264,44605
182293,164365
193557,3410
171551,97007
128976,87933
21243,123111
167048,79122
151902,171183
187278,91397
147165,15168
109002,104297
220276,56608
7517,37427
193627,54357
28506,22140
63474,54357
158031,43405
224209,146926
175296,142295
58687,64160
157810,14359
187395,169620
190945,20819
22604,84397
200766,4732
156136,53150
33764,1286
22360,170864
213776,14359
206278,71940
167421,96941
17646,54357
134988,54357
74850,127931
147273,8585
222442,84544
194742,54357
56951,153304
100301,54357
175870,71940
173717,168434
31932,15828
231570,32744
204625,97007
224835,44605
37955,8585
144854,8585
70146,117739
188116,9159
225585,8585
188073,54657
184137,54357
167545,79122
225571,8585
21984,91922
232240,140061
10458,54657
65673,53896
122275,146926
195391,135147
168132,2148
172087,107700
73436,80497
158505,37427
36960,60845
12697,162344
215776,8585
14948,7975
114298,105352
199079,112550
107319,45173
210797,45980
215875,105031
217931,93380
28071,32744
83081,32744
168354,86227
97042,90646
183309,2148
172028,34535
91976,54357
42692,54357
228517,8585
230690,3930
145071,149004
75209,54209
226935,117692
37414,38108
17387,37546
73352,162344
52718,105811
15237,71940
63784,82259
41941,22140
42514,42988
25815,15168
167771,146230
55428,107700
20955,88645
170020,14359
219291,149014
18469,33726
230972,160362
173279,147061
28757,11257
47673,54357
50656,122915
206948,104297
126012,128416
72961,8585
232051,41009
211903,37546
216476,19213
187150,136218
28521,112550
558,150041
59389,54442
177216,97007
21646,54357
204146,7381
64060,2448
152501,22140
55954,2148
188524,64160
154400,54357
58971,122369
137175,146926
14227,82481
14657,107700
1454,81838
38866,79080
155038,159184
9568,19631
33670,5916
106354,37427
34587,42988
195380,20077
21891,65174
33578,23860
167287,87933
182808,8820
196854,93070
40860,6156
169259,87901
147135,71940
47754,79080
192059,63585
55030,112141
156211,143527
153163,169886
222057,165997
195601,79122
161587,53150
189559,6156
213455,62080
223064,3930
85496,155692
180863,65823
67626,75261
115450,42988
11964,83347
157552,130660
55433,1286
142640,71940
26810,121196
66893,122027
68849,2160
198936,150041
143928,153817
231437,79080
140329,38108
223998,64160
93017,43405
154141,71940
13750,43430
166390,82259
214735,79122
200057,83347
68875,166897
17080,165997
31280,54209
21584,143527
164846,71940
197143,113139
214908,79080
6035,93621
222406,128286
195725,92712
165415,65174
209410,42988
210517,70491
219430,90902
208061,120498
1891,43405
177883,9159
82227,8585
13423,45173
145696,150158
8368,92933
58762,162344
20842,51752
161062,79122
196181,12465
45489,22140
208064,42988
188550,153817
100978,122369
64449,2148
135194,136218
161382,8736
217502,93991
37534,54209
66098,87933
112220,38001
12621,79122
192575,2148
98621,122369
22465,8585
64348,54256
108298,32078
11817,22140
149626,81515
163177,5977
41584,22140
191035,51009
147890,131210
169541,41009
163672,54357
159224,22140
52902,43025
153834,79122
60650,102468
182502,84544
63099,20819
174041,154495
80852,50142
194935,71184
42227,146353
72329,81515
12274,70491
148761,149462
154416,8585
50945,75261
73040,68335
47035,11876
198742,42988
156730,82259
135799,71940
9414,79454
15633,37427
163290,96941
68051,14098
213827,87331
64412,8585
195245,90646
181233,45980
176041,2072
211582,154459
40058,58768
228759,22140
159456,2148
219459,96941
30124,121009
178064,48000
163916,56608
130173,41618
55581,84544
60562,160485
73307,54357
41998,22140
21020,37546
34467,71940
22558,27231
182856,153817
58997,8832
64499,111528
151126,1286
26842,146579
219824,80497
153955,1286
25702,18369
189506,131969
177043,8585
32642,162344
228893,61963
218380,84544
196899,51916
212890,9159
162576,2341
189489,62400
93271,8585
128350,42988
155109,37427
224022,57975
195029,71940
43542,119903
20827,112550
114028,71184
31557,54357
171569,54357
134344,89007
201986,64709
147988,146926
144799,102468
65602,124929
189664,32744
222192,90646
167747,162344
140542,19553
34310,2148
176154,170626
190475,48000
60386,64160
96762,28893
145075,106472
219306,8585
66788,91922
160756,22140
1944,87331
8062,96941
149542,120498
227106,164365
157320,32744
20191,71940
37453,120498
98907,71940
30664,84215
145363,7196
131179,63585
216198,143527
162529,84544
162092,81515
157260,89007
230157,104937
120465,112141
53505,150041
230025,70491
103247,82259
108829,85650
112835,71940
132544,79445
146872,63585
161669,131210
194798,51916
194885,7975
196803,32744
217275,41618
220393,149462
223307,81515
232715,64160
42698,149462
44510,71940
46168,112141
50857,32744
71830,2148
212432,91585
20887,156650
182380,42838
66345,4732
108397,154132
222519,8736
19848,132705
32380,32423
140142,64160
209626,10180
192182,80497
225747,77745
216586,104297
183300,1286
223505,7975
83175,78116
166904,77745
57359,54357
193611,8585
45301,123430
109173,95683
152511,43284
164630,80497
164624,8585
220908,97007
59546,82259
138223,71940
132128,104297
218558,54357
93261,7381
231267,1286
30827,22886
3429,2148
36796,54357
45124,41009
149682,149462
46402,111017
9663,32744
13995,81515
153042,8585
118560,153807
34420,55983
213450,77745
17334,82259
118259,163167
171916,71940
174930,87933
22170,146926
147346,148549
178835,71940
183325,149462
179168,70491
159651,8585
212125,45173
67886,6931
186512,150394
156545,102466
191158,30794
230183,22140
125525,85272
24235,56608
44409,128416
17857,71184
34839,153304
150987,54357
163522,84544
55930,44212
212664,112141
53995,153150
54218,104297
71410,114536
178814,54357
22338,107700
219966,5874
32034,54657
68502,131210
77933,92712
143823,22253
188212,33726
196211,45173
21917,106989
64018,2148
44618,84544
22597,6499
194768,61963
71257,41520
89542,106241
232458,29207
43693,154495
147605,8585
163803,23860
229693,79080
173687,71184
170280,77745
36919,153662
196339,123096
32326,64160
160735,84544
228914,82259
69137,8585
209152,45980
69268,2072
153169,170699
207748,71940
165756,92192
126101,42988
7126,41547
11836,100251
115332,22886
28917,54357
89348,7877
205440,146926
157228,1286
142459,27695
55636,112141
26739,150158
183608,71184
26934,4732
151565,111017
58397,22140
122293,114536
111495,65537
73628,84544
140153,32744
193154,64160
63111,56608
9560,87933
185026,80497
116762,77745
66309,8585
41842,90646
158288,5007
22082,37441
68200,77745
152056,15168
222845,45980
176656,19213
58628,91922
191103,111532
81709,22140
59452,51673
42900,150041
126404,159601
99345,42988
61629,7196
58656,97007
22362,103372
187671,92933
127080,162759
79819,50142
30898,79122
69893,19553
200260,111532
17084,37427
72039,8710
190888,43405
44511,90902
200841,54357
223369,84544
56313,104937
186875,2148
225032,160362
16450,54657
167875,102466
192070,9069
104636,90902
51896,146926
67988,14359
205915,19213
188523,54357
170131,79122
8582,162344
30997,123111
181529,20819
230719,84544
51222,7196
107781,45173
181948,8585
159745,32678
68658,123111
171722,45173
21906,146926
126086,37546
53165,85256
143854,8585
86372,98989
13703,87901
52233,102226
231933,107700
218564,64160
65559,54357
55042,22140
144282,120686
229131,126267
47365,54209
46831,22140
158546,103114
83705,43110
169002,84544
39037,112550
36670,74232
182442,41618
12455,119954
38445,121196
154030,87933
195434,87933
22552,123111
73258,84412
166717,79122
86517,8585
133908,146926
200687,8585
195301,8585
222680,4732
200835,2148
94392,84544
184232,8832
6510,54357
119146,159938
59412,165029
214263,38753
211278,81490
148998,54357
223293,82259
12552,53150
64126,81163
2545,112550
218913,109954
49304,8585
100507,65823
132749,118630
228944,120498
27529,149462
36154,37057
51777,87777
62550,149462
93275,96941
159731,96941
195613,150041
152272,135147
181245,8585
20456,8585
13052,90902
13575,5874
168494,61963
214288,150041
47813,112141
201409,7975
32479,54357
109382,131210
158116,123111
217778,45980
161675,37546
225081,82259
187987,93621
142853,84544
194896,162344
52939,73250
216338,112373
121802,54357
213660,7381
172815,2148
39071,19553
59775,168434
86850,42988
181815,32744
101942,45173
221434,30157
229596,115836
40331,162344
22662,84544
34288,8710
184381,56055
127144,146926
129404,66638
139890,61963
64161,82259
29598,54357
204931,70593
181082,70593
204861,162344
39596,71940
147260,51916
49938,85650
155152,50142
185945,51622
209344,32744
64125,162344
132753,97007
45864,105395
51557,37546
130916,24688
7395,82259
134284,4732
25328,27231
191912,123111
158403,78281
6604,8736
145279,71940
26644,66638
28856,4253
224616,162344
178930,2072
176453,89007
153357,64160
99776,8585
185003,83347
29525,41009
36082,90902
191992,25566
60519,153304
213726,141820
497,71940
186915,42988
196330,79122
143883,32744
27841,79122
126936,4732
177719,6156
45175,14098
121273,62080
121429,158793
21385,11257
44278,162344
43107,84544
17439,90902
26807,160362
58204,15168
218868,84544
132797,8585
164157,112550
164682,89007
173833,27231
22381,43430
24437,84544
27745,104297
39420,2148
39677,109954
165063,41009
186655,38001
215744,77745
66592,84544
59596,117692
168624,46894
56632,8585
69098,87933
124319,160362
12730,117692
16982,8585
179824,84544
42290,97007
214996,11257
184003,87331
31710,104129
198944,42988
201447,166242
22302,97007
66604,60150
182023,6156
34725,102164
183929,123096
105504,123111
191481,97007
16806,2148
22414,123430
174115,2148
122683,8736
164769,32744
50092,97007
217949,118630
12376,4732
24311,61963
116402,20819
22399,32744
105887,45980
1116,60845
117699,37427
122904,137328
130361,14739
14033,14739
153153,45173
159349,37427
180225,153304
184212,2148
189882,80128
193877,103322
21504,82259
217599,79122
2195,32744
225832,8585
23830,54357
36609,136218
37995,37546
42078,65537
8584,8585
156774,4732
164427,168581
105902,170699
3746,71940
97358,171183
157086,98301
219475,27231
189346,37427
16183,19213
197865,54357
120209,60845
226552,162344
164550,54357
45255,8585
26479,37427
11923,8585
121529,54357
145636,2072
158354,153807
164871,154495
17915,54357
185953,8585
193860,45173
220463,32744
224395,65537
30423,79122
51921,109954
57316,48503
58249,82259
72476,79454
94005,65823
9930,54357
192274,81515
85965,20819
177484,153817
214785,32744
7984,77745
222843,8585
31378,162344
33647,100251
108924,153817
22257,2148
43521,130641
60215,103114
20860,43405
42812,165997
129153,93621
170470,150041
31680,143407
61950,8585
124962,121196
71614,70888
24111,170626
56204,2148
80975,125413
119090,139856
112878,8585
131883,54357
196743,98249
15519,91922
64670,135147
210927,149462
38280,156
27007,71184
185092,27695
149143,7877
118158,64160
148618,64160
153573,71940
163878,8585
7881,15821
21757,2148
8331,112141
8933,112068
180413,109954
218493,112550
99413,111532
129206,42988
70291,32726
59192,37427
153305,23117
174126,170626
192813,2148
118328,20819
144816,115757
207376,129076
226331,70491
98923,7196
57325,160362
22610,43405
187479,64160
144580,62502
222891,77099
182099,126137
221657,162344
159881,45173
231842,73250
159650,37057
65663,8585
170242,12272
77171,163473
225151,162759
185010,116890
177059,82656
12363,8585
158021,150041
23708,71940
159084,5916
22642,79122
101594,70491
172366,153304
154093,63585
170882,51673
65488,2148
122472,45980
149914,51558
80539,162344
64178,71940
107429,64323
63142,115836
65709,71184
55052,8585
151967,45173
22123,164983
187312,71940
20662,12465
178083,4732
25629,37546
46424,109954
219445,112141
108346,45135
67328,50142
56013,136697
216768,91048
15199,154824
38394,22140
105847,64160
129636,104300
50425,42988
231164,149462
62165,77745
226684,2148
60232,40148
187164,54209
101856,56737
182389,113783
16833,2148
129245,160686
25263,136218
50594,112550
11504,166813
17739,8585
177410,2148
218157,105352
81922,89629
59592,8585
222853,41618
15090,4732
27160,34330
149387,112550
174413,43256
183390,54357
99543,50142
88949,163918
79957,54357
10097,8585
5519,95683
184905,170647
14933,152061
185775,71940
76799,52516
160559,37546
135805,97007
36774,45980
79472,31703
10358,71940
191630,3776
134793,160362
64200,45797
144443,1286
157524,143289
167788,84544
34608,160362
186413,37427
185419,123096
197089,54789
220386,139648
193587,141820
193517,22140
85119,45669
51527,1286
48632,128416
30869,87933
227848,166897
102535,100251
108331,121196
123330,61963
13624,54866
138918,162344
157269,30218
162192,30218
163930,115757
166434,162344
167670,32744
172819,71184
175390,54357
178132,8585
182196,37427
18344,64160
185375,41512
188148,69931
192162,159601
198076,54357
20100,7975
209464,5007
212161,65823
218015,9159
220766,4732
232074,56055
23813,143289
29064,8585
2922,7447
29362,167811
30572,56737
31269,166640
34927,153817
37194,101467
39122,8585
40212,41009
44100,2148
46416,7196
52065,4732
57260,104129
59792,4732
64945,150041
66576,84544
68917,6156
6992,139648
71059,160362
72113,61963
92207,5916
155949,77048
157218,27695
59585,128416
155570,127836
50570,71940
112986,74485
100882,112550
191956,82259
229323,95983
71507,71940
108654,80497
133045,44605
65720,155513
189773,170699
229507,8585
166868,165029
224931,64160
22423,8585
37230,70491
202439,41103
185131,152436
88915,143527
86676,105395
36611,80497
214835,154495
160276,162344
111560,20819
57749,133865
136498,74527
175817,54209
116987,79454
121497,110159
140405,62080
146847,170864
154661,45173
17004,54357
174819,2148
205201,32744
218496,148215
23552,7196
28403,110159
32084,91922
57275,54357
94719,166565
18990,117226
141989,65755
154120,22140
195498,54357
196830,33726
225513,154495
229054,8585
46677,50142
56531,4732
78991,32744
165993,22140
1758,160686
190297,131210
231270,64160
93357,168043
17303,162344
87977,71940
54362,2148
128693,170864
36164,143289
23068,37546
1671,37546
27277,2148
13056,112550
186546,54357
225231,86002
178236,51916
43876,37546
50539,71940
197749,68322
175104,128081
20854,85650
139776,168590
135907,122278
160209,144305
39081,139648
171521,103114
205984,54209
77153,84544
65188,70491
184146,42988
8650,54657
135016,2827
164820,103707
21204,170626
180537,65755
27027,64160
175760,166897
11942,43405
3896,2148
15268,134683
197557,101585
172768,60755
220951,48539
170276,112141
57463,84588
56252,87933
32500,70491
53783,74397
152591,84544
87248,150394
92479,5874
16793,102166
203805,57070
16881,16230
188244,56737
62351,153817
19096,45980
184508,156650
176576,91922
191925,7196
82085,86051
170907,66638
215213,60755
79634,160217
46119,121196
123472,112550
1623,143649
21600,5235
129392,80497
32534,119954
114136,82259
19551,105352
64537,18254
86614,56608
112967,2148
161249,146926
114178,56608
48810,70491
216860,170626
197479,1286
178266,108856
115877,14098
36910,81838
127453,82973
177239,32744
86741,3752
108237,92933
38337,51558
145958,170626
56840,90902
67622,71184
7797,160217
60486,92192
186834,82259
204402,14739
35142,71184
7078,56055
123120,61963
190998,71940
215131,57462
195806,98301
133393,82259
52439,79122
38354,92343
151413,2148
17639,85650
30261,8585
183704,43405
58390,11257
165537,32744
72625,9069
1277,8820
193232,115836
179723,22140
146103,62400
165767,90902
174279,87933
50459,144361
61850,79122
217921,166340
51985,79122
91543,1286
231979,93074
59316,112141
148756,56608
44336,14739
8900,90902
41420,123430
188027,118053
22396,104937
44966,54357
27593,112141
109412,92933
222115,2148
25165,33726
29823,32744
151344,50142
22061,14098
167812,8585
197368,8585
25438,19213
83538,56608
158819,37057
186073,60755
22086,37057
154061,30218
174595,30218
71548,61963
24719,6530
68864,51916
144078,4732
22434,111017
148467,37427
200681,54657
152114,27537
50864,15168
194061,3930
97993,2148
139560,123096
114314,64160
124164,109802
147261,91048
23674,71940
150261,86604
69313,14739
226228,114823
178304,90902
224714,6931
135263,8585
200512,17908
192749,101585
219000,93074
2319,64160
58245,41618
66573,82259
69207,130660
149051,7877
98377,80497
186399,79080
150010,156650
143094,37427
182208,71940
145602,79122
160225,42988
162681,160362
18523,150041
220803,66142
25094,4732
129670,139648
231548,139648
46257,22886
26235,74798
46182,73994
195553,82259
194384,146926
167460,1286
223803,89190
29537,71940
65037,22140
215246,22886
178597,33726
55071,162671
123185,112141
173659,45980
22336,64160
195505,123111
168344,3752
182363,77745
58916,38753
27642,8585
21988,70491
218149,23860
139792,33726
26576,54657
205237,85650
109205,103707
192973,22140
68500,150041
202784,48000
215225,2148
189402,11257
163968,4732
160552,107700
79232,54866
4380,111017
11177,112031
214467,37427
26797,103372
187554,84544
189681,65823
107500,112141
213745,97007
32787,127462
42281,34535
45885,82259
64871,162344
94145,37057
154751,102166
161103,162344
9574,8585
167636,54357
99648,83347
185997,131210
216355,1286
12506,112068
59609,75589
42881,127931
106567,41547
51589,82259
11453,71940
33144,22140
160447,160686
143172,80497
39976,5916
28509,54357
16089,112141
10961,139648
132639,77745
215332,77048
217546,37057
171459,2072
152577,54357
65067,32744
22053,84544
190695,162344
186119,22140
215739,71184
163111,4732
201173,20819
45809,112550
194482,8585
221769,150041
161873,85650
216513,8585
60414,71184
161552,88798
128554,146579
113254,142295
57501,63585
77945,22140
13440,84544
12063,8585
185590,28443
157049,153807
18101,70491
61467,170626
223508,31703
162379,22140
231520,54357
112701,159184
159173,79122
1468,54357
149166,7196
220576,141820
57764,8585
174245,91922
186361,71940
141008,82259
94077,8585
192689,7502
46368,112141
22070,9198
205181,92192
22261,8585
28056,102226
200562,146353
113319,16740
36640,128416
22278,54357
169422,2148
53912,65823
43264,87901
108102,95683
80868,33726
219729,19213
98376,51916
130636,18132
118906,2148
13563,45135
224788,82259
49815,87933
7605,111017
160974,22140
17667,100251
159539,22140
166588,54357
144010,152746
192582,56608
134111,63964
32657,122369
136610,51916
115835,51916
176496,71184
153592,8585
46600,54357
38958,10813
10707,56608
17530,96941
128733,107700
119776,8585
133251,8585
37806,37427
6446,164365
65593,71940
74214,84544
82434,79122
98300,41618
9894,12272
185862,115836
215026,71940
160070,71184
221541,71651
83796,2148
11769,84544
158943,154495
228777,41547
4485,128416
63708,102166
73122,1914
146478,22140
180102,86604
107697,4732
7896,54357
286,45173
29235,153817
52962,153304
151948,71940
180618,51673
226054,4732
20760,56608
20335,84544
25660,136218
188584,2148
107564,2148
192234,2148
39939,8820
45634,160362
174390,8585
181772,118630
166150,111017
50222,77745
231333,77745
229033,128416
68507,87933
100431,19433
215236,105031
174399,87901
219450,45173
151420,6931
48165,44882
56685,56608
37455,162344
132669,54357
106079,171183
123777,60845
133383,71940
143119,84544
143991,37546
146818,8585
161134,4732
162794,8585
164688,8585
169847,37057
175655,8585
179432,149462
188967,104297
193876,162344
207638,154495
2164,37546
216424,70627
222635,36787
32898,65823
4102,165029
60013,102226
64851,37427
69746,91922
76712,97007
88850,82259
109706,4732
149876,54209
67272,64160
96562,162344
162430,122278
202809,166813
159866,84544
113946,20819
176013,111532
68834,9069
200623,45173
219182,83347
10723,54657
175425,103114
21458,12755
199789,4732
214104,91182
179960,90656
57995,112141
180096,167084
25458,2101
18721,117692
3215,122179
118261,2148
193846,150041
35328,120498
189098,56608
82606,4732
138373,8585
11046,8585
8887,92933
52138,54357
139593,2148
140638,132254
191726,45980
22253,14098
202038,91048
199069,127931
92634,20819
217200,54209
3068,54357
180997,122369
168563,84544
17245,160362
213540,2148
221859,15168
24618,84544
197403,71940
170857,80128
24350,62400
149029,153817
227189,122278
120656,71940
168273,127836
148716,159601
137090,139648
145753,56550
167062,14739
175627,54357
176906,143289
180713,6156
6620,107700
167675,43405
195291,71940
49674,32744
186342,54657
39848,123857
164763,54209
71154,37057
60479,80497
17333,1286
192152,107700
8362,71940
169440,54357
33901,97007
22149,22140
221462,43405
190743,32744
169854,154495
58078,71184
57307,127931
120150,7783
161779,131210
205412,1286
114050,84544
31252,19009
107661,77745
170526,54209
21440,11257
153714,89629
51583,112141
160977,96941
223108,31703
99805,143289
122011,123367
166370,146230
183598,112141
140252,105727
121599,112031
175544,102166
124826,7196
68894,63585
161162,37427
174003,51916
212168,132182
106635,79122
168538,86604
223720,8585
183478,96404
36162,84544
219347,22140
61700,112550
113620,155143
98145,2101
222499,160362
229939,44212
108526,22140
48619,58768
58685,71596
35917,97007
220948,81163
148357,22140
25738,112550
54001,82259
162437,146926
125546,37057
70915,8585
24015,54357
18417,170699
69831,96941
195795,89007
77850,131210
148163,84544
198615,153807
170594,87933
21982,8832
205952,139648
115917,15168
214595,38108
190009,8585
172412,2072
45187,131210
52375,112141
232122,36787
44017,112141
91687,22140
72315,84544
35895,45980
191737,77692
24696,143527
177405,7975
208108,55548
194076,123430
163718,71596
21136,7196
224455,94720
6955,149462
132527,71940
221721,112550
187059,150041
8130,104453
181741,79080
97174,2072
41506,2072
64105,91182
193951,79122
17354,10180
53348,27231
114941,160964
214763,22140
38834,112550
47329,112373
63182,71940
105493,83347
28889,8585
1879,43405
69740,139648
114125,115836
67161,22140
118799,63585
115482,53945
191025,29827
214488,41009
49015,54209
1479,104300
78660,41547
